"['100 μL min−1', '5000 μL min−1'] ","[{'q': 1.6666666666666667e-09}, {'q': 8.333333333333333e-08}] " 
"['0.033 m/s', '0.167 m/s']              ","[{'v': 0.033}, {'v': 0.167}]   "
Qc                                      ,N/A                            
Constant total volumetric flow rate     ,N/A                            
0.066 m/s                               ,{'v': 0.066}                   
0.066 m/s                               ,{'v': 0.066}                   
0.066 m/s                               ,{'v': 0.066}                   
0.066 m/s                               ,{'v': 0.066}                   
0.066 m/s                               ,{'v': 0.066}                   
increases                               ,N/A                            
0.167 m/s                               ,{'v': 0.167}                   
35 μL/min                                ,{'q': 9.7222e-10} 
Qd                                       ,N/A              
Constant total volumetric flow rate      ,N/A              
0.167 m/s                                ,{'v': 0.167}     
'0.6487'                                                                ,{'v': 0.6487}                                         
"['2.001', '0.6487', '0.1458', '0.3296', '0.2777']                      ","[{'v': 2.001}, {'v': 0.6487}, {'v': 0.1458}, {'v': 0.3296}, {'v': 0.2777}] "
'2.001'                                                                 ,{'v': 2.001}                                          
"['2.001', '0.6487']                                                    ","[{'v': 2.001}, {'v': 0.6487}]                         "
"['2.001', '0.6487']                                                    ","[{'v': 2.001}, {'v': 0.6487}]                         "
'0.1458'                                                                ,{'v': 0.1458}                                         
'0.3296'                                                                ,{'v': 0.3296}                                         
'small'                                                                 ,'N/A'                                                 
'0.6487' ,{'v': 0.6487} 
'2.001' ,{'v': 2.001} 
'2.001' ,{'v': 2.001} 
'0.6487' ,{'v': 0.6487} 
'0.1458' ,{'v': 0.1458} 
'0.1458' ,{'v': 0.1458} 
'0.3296' ,{'v': 0.3296} 
moderate air flow (6 < _Re G_ < 40)         ,N/A                    
5.0–30.0 mL min−1                          ,{'q':1.4583333333333334e-05} 
1.0 mL min−1                               ,{'q':1.6666666666666667e-06} 
10.0 mL min−1                              ,{'q':1.6666666666666667e-06}  
5.0 mL min−1 to 30.0 mL min−1              ,{'q':1.4583333333333334e-05} 
15.0 mL min−1                              ,{'q':2.5e-06}          
5.0 mL min−1 to 30.0 mL min−1              ,{'q':1.4583333333333334e-05}  
5.0 mL min−1                               ,{'q':1.3888888888888888e-06}  
"['5.0 mL min−1', '15.0 mL min−1']          ","[{'q':1.3888888888888888e-06}, {'q':2.5e-06}]  "
qC                                         ,N/A                    
qC (qG)                                    ,N/A                    
15.0 mL min−1                              ,{'q':2.5e-06}          
5.0–30.0 mL min−1                          ,{'q':1.4583333333333334e-05} 
"['0.1 mL min−1', '0.5 mL min−1']           ","[{'q':2.7777777777777776e-08}, {'q':1.3888888888888888e-07}]  "
"['0.1 mL min−1', '0.5 mL min−1']           ","[{'q':2.7777777777777776e-08}, {'q':1.3888888888888888e-07}]  "
higher                                     ,N/A                    
'0.1–2.5 mL min−1' ,{'q': 0.00000125} 
'0.5 mL min−1' ,{'q': 0.0000005} 
'1.0 mL min−1' ,{'q': 0.000001} 
'1.5 mL min−1' ,{'q': 0.0000015} 
'1.5 mL min−1' ,{'q': 0.0000015} 
"['0.1 mL min−1', '0.2 mL min−1'] ","[{'q': 0.0000001}, {'q': 0.0000002}] "
'qD' ,'N/A' 
'qD (qL)' ,'N/A' 
"['1.0 mL min−1', '2.0 mL min−1'] ","[{'q': 0.000001}, {'q': 0.000002}] "
'aq G/ wh' ,'N/A' 
'different _Q_'                ,'N/A'            
'0.125'                        ,{'v': 0.125}     
'0.25'                         ,{'v': 0.25}      
'Qd' ,'N/A' 
['Q'] ,['N/A'] 
'0.5' ,{'q': 0.5} 
'0.5' ,{'q': 0.5} 
higher liquid phase flow rate ,'N/A' 
same liquid phase flow rate ,'N/A' 
"['50 μL/min', '55 μL/min', '60 μL/min'] ","[{'q': 8.33e-10}, {'q': 9.17e-10}, {'q': 1e-9}] "
"['constant flow rate', 'constant pressure', 'constant pressure'] ","['N/A', 'N/A', 'N/A'] "
list of different flow rate ratios for gas-liquid based on the angle and channel dimensions ,N/A             
'1.0–8.0 ml/h'                        ,{'q': 0.00125}        
'8 ml/h'                              ,{'q': 0.00222}        
"['4 ml/h', '8 ml/h', '15 ml/h']       ","[{'q': 0.00111}, {'q': 0.00222}, {'q': 0.00417}] "
"['4 ml/h', '8 ml/h', '12 ml/h', '15 ml/h'] ","[{'q': 0.00111}, {'q': 0.00222}, {'q': 0.00333}, {'q': 0.00417}] "
'8 ml/h'                              ,{'q': 0.00222}        
"['2 ml/h', '16 ml/h']                 ","[{'q': 0.000556}, {'q': 0.00444}]   "
"['2 ml/h', '4 ml/h', '8 ml/h', '16 ml/h']  ","[{'q': 0.000556}, {'q': 0.00111}, {'q': 0.00222}, {'q': 0.00444}] "
'0.5–10 ml/h' ,{'q': 0.0020833333333333333} 
'1.5 ml/h' ,{'q': 0.0004166666666666667} 
'1.5 ml/h' ,{'q': 0.0004166666666666667} 
'1.5 ml/h' ,{'q': 0.0004166666666666667} 
'4 ml/h' ,{'q': 0.0011111111111111111} 
"['1 ml/h', '2 ml/h', '4 ml/h', '8 ml/h'] ","[{'q': 0.0002777777777777778}, {'q': 0.0005555555555555556}, {'q': 0.0011111111111111111}, {'q': 0.0022222222222222222}] "
"['1 ml/h', '2 ml/h', '4 ml/h', '8 ml/h'] ","[{'q': 0.0002777777777777778}, {'q': 0.0005555555555555556}, {'q': 0.0011111111111111111}, {'q': 0.0022222222222222222}] "
'Q_L'                                                           ,'N/A'                                      
'low'                                                           ,'N/A'                                      
'Q_L'                                                           ,'N/A'                                      
"['100 μL/min', '100 μL/min']                                    ","[{'q': 1.66667e-6}, {'q': 1.66667e-6}]     "
'50 μL/min'                                                     ,{'q': 8.33333e-7}                          
'_u_ c'                                                         ,'N/A'                                      
['100 μL/min']                                                  ,[{'q': 1.66667e-6}]                        
'Q_L / 2'                                                       ,'N/A'                                      
"['100 μL/min', '100 μL/min', '100 μL/min', '150 μL/min']        ","[{'q': 1.66667e-6}, {'q': 1.66667e-6}, {'q': 1.66667e-6}, {'q': 2.5e-6}] "
Q_G                                                         ,N/A                          
proper gas flow rate                                       ,N/A                          
increases                                                  ,N/A                          
Q_G                                                         ,N/A                          
50 μL/min                                                  ,{'q': 1.388888888888889e-08} 
[100 μL/min]                                               ,[{'q': 2.777777777777778e-08}]
"[100 μL/min, 100 μL/min, 300 μL/min, 150 μL/min]           ","[{'q': 2.777777777777778e-08}, {'q': 2.777777777777778e-08}, {'q': 8.333333333333334e-08}, {'q': 4.166666666666667e-08}] "
high ,'N/A' 
0.02–0.17 m/s ,{'v': 0.095} 
0.103 m/s ,{'v': 0.103} 
jc ,'N/A' 
"['0.025–0.22', '0.006–0.12', '0–0.2', '0.0001–0.07'] ","[{'v': 0.1225}, {'v': 0.063}, {'v': 0.1}, {'v': 0.03505}] "
low ,'N/A' 
0.002–0.052 m/s ,{'v': 0.027} 
0.021 m/s ,{'v': 0.021} 
w2jd ,'N/A' 
jd ,'N/A' 
"['0.003–0.21', '0.006', '0.02', '0.001–0.1', '0–0.018'] ","[{'v': 0.1065}, {'v': 0.006}, {'v': 0.02}, {'v': 0.0505}, {'v': 0.009}] "
0.1–10 μL/min ,{'q': 0.000000083333333} 
1 μL/min ,{'q': 0.000000016666667} 
"['10 μL/min', '10 μL/min', '10 μL/min'] ","[{'q': 0.000000166666667}, {'q': 0.000000166666667}, {'q': 0.000000166666667}] "
"low in T-junction device, high in cross-junction device, similar to cross-junction device in 3D device ",'N/A' 
10 μL/min ,{'q': 0.000000166666667} 
"['0.1–30 μL/min', '0.1–5 μL/min', '0.1–1 μL/min'] ","[{'q': 1.0833333333333333e-09}, {'q': 1.0416666666666667e-09}, {'q': 9.166666666666667e-10}] "
'0.1 μL/min' ,{'q': 1.6666666666666667e-09} 
'Qd/Qc' ,'N/A' 
'Qd/Qc = 0.01–0.02' ,'N/A' 
"['0.1 μL/min', '0.2 μL/min', '0.1 μL/min'] ","[{'q': 1.6666666666666667e-09}, {'q': 3.3333333333333335e-09}, {'q': 1.6666666666666667e-09}] "
'<0.1 μL/min' ,{'q': 8.333333333333333e-10} 
'Ud' ,'N/A' 
'0.01-0.02' ,'N/A' 
'0.01–0.02' ,'N/A' 
Q_c/2               ,'N/A'            
increases           ,'N/A'            
Q_d                                    ,'N/A'            
critical flow rates                    ,'N/A'            
increases with flow rate ratio         ,'N/A'            
fixed                                  ,'N/A'            
['different flow rates']               ,['N/A']          
L3T−1                                  ,N/A              
increased (specific values not provided),N/A              
Qc                                     ,N/A              
0.1 mL/min                             ,{'q': 1.66667e-7}
L3T−1 ,'N/A' 
0.1 mL/min ,{'q': 1.6666666666666667e-09} 
varied to attain O/A variation from 40 to 80 ,'N/A' 
higher O/A ratio ,'N/A' 
'various' ,'N/A' 
'0.4 to 2.77 mL h–1' ,{'q': 1.388888888888889e-09} 
'0.50 mL h–1' ,{'q': 1.388888888888889e-10} 
'>8 cm/s' ,{'v': 0.08} 
"['2.77 mL h–1', '2.03 mL h–1', '0.47 mL h–1'] ","[{'q': 7.694444444444444e-10}, {'q': 5.638888888888889e-10}, {'q': 1.3055555555555556e-10}] "
'0.50 mL h–1' ,{'q': 1.388888888888889e-10} 
0.16 to 1.48 mL h–1 ,{'q': 4.44e-10} 
0.03 mL h–1 ,{'q': 8.33e-12} 
increases with droplet speed ,'N/A' 
"['0.55 to 1.37 s', '4.25 to 16.73 s'] ","['N/A', 'N/A'] "
velocity less than 8 cm/s ,{'v': 0.004} 
>8 cm/s ,{'v': 0.08} 
"['2.3 cm s–1', '20.2 cm s–1'] ","[{'v': 0.023}, {'v': 0.202}] "
0.03 mL h–1 ,{'q': 8.33e-12} 
'1.0 m·s−1' ,{'v': 1.0} 
'constant flow rate' ,'N/A' 
'0.088 < j_G < 0.378 m·s−1' ,{'v': 0.233} 
"['0.088-0.186 m/s', '0.283-0.378 m/s'] ","[{'v': 0.137}, {'v': 0.3305}] "
"['4208.47', '2848.45', '3061.79', '2730.50', '3021.06', '2551.80'] ","[{'q': 0.00420847}, {'q': 0.00284845}, {'q': 0.00306179}, {'q': 0.0027305}, {'q': 0.00302106}, {'q': 0.0025518}] "
0.023 < j_L < 0.417 m·s−1 ,{'v': 0.22} 
0.233 m/s ,{'v': 0.233} 
"['0.186 m·s−1', '0.378 m·s−1', '0.155 m·s−1', '0.480 m·s−1', '< 0.283 m·s−1', '> 0.283 m·s−1'] ","[{'v': 0.186}, {'v': 0.378}, {'v': 0.155}, {'v': 0.48}, {'v': 0.1415}, {'v': 0.283}] "
"['-4222.14', '-2860.12', '-3074.16', '-2743.90', '-3033.88', '-2562.72'] ","[{'v': -4222.14}, {'v': -2860.12}, {'v': -3074.16}, {'v': -2743.90}, {'v': -3033.88}, {'v': -2562.72}] "
"low, intermediate, high flow ratios ",'N/A' 
Q_o ,'N/A' 
critical velocity ,'N/A' 
increasing ,'N/A' 
increased ,'N/A' 
low water-to-oil flow ratios ,'N/A' 
'Q_w' ,'N/A' 
'increased' ,'N/A' 
'increased' ,'N/A' 
"['10', '63'] ","[{'q': 0.00001}, {'q': 0.000063}] "
'lower' ,'N/A' 
'increases' ,'N/A' 
'u_c' ,'N/A' 
'zero velocities' ,{'v': 0} 
"['3.46 x 10^-3 m/s', '0.73 x 10^-3 m/s'] ","[{'v': 0.00346}, {'v': 0.00073}] "
'0.7' ,{'v': 0.7} 
"['33.93 x 10^-3 m/s', '5.36 x 10^-3 m/s'] ","[{'v': 0.03393}, {'v': 0.00536}] "
'decreases' ,'N/A' 
'0.5' ,{'v': 0.5} 
'0.5' ,{'v': 0.5} 
'Q' ,'N/A' 
'u_d' ,'N/A' 
'zero velocities' ,{'v': 0} 
'0.28 x 10^-3 m/s' ,{'v': 0.00028} 
'0.7' ,'N/A' 
'0.04' ,'N/A' 
'2.72 x 10^-3 m/s' ,{'v': 0.00272} 
'constant' ,'N/A' 
'0.5' ,'N/A' 
'0.09' ,'N/A' 
'0.5' ,'N/A' 
Uc                            ,N/A                             
Uc                            ,N/A                             
Qc                            ,N/A                             
"['0.2', '0.1', '0.05']        ","[{'v': 0.2}, {'v': 0.1}, {'v': 0.05}] "
"['0.05', '0.1', '0.2']        ","[{'v': 0.05}, {'v': 0.1}, {'v': 0.2}] "
0.2                           ,{'v': 0.2}                      
Qd ,'N/A' 
0.012 m/s ,{'v': 0.012} 
Ud ,'N/A' 
"['0.009 m/s', '0.012 m/s', '0.015 m/s'] ","[{'v': 0.009}, {'v': 0.012}, {'v': 0.015}] "
Qd ,'N/A' 
0.012ms−1 ,{'v': 0.012} 
0.012ms−1 ,{'v': 0.012} 
0.012 ms-1 ,{'v': 0.012} 
0.012 ms-1 ,{'v': 0.012} 
0.2 ,'N/A' 
0.012 ,'N/A' 
'variable' ,'N/A' 
"['1 mm/s', 'increasing values'] ","[{'v': 0.001}, 'N/A'] "
"['0.25µL/min', '0.5µL/min', '1µL/min'] ","[{'q': 4.166666666666667e-09}, {'q': 8.333333333333333e-09}, {'q': 1.6666666666666667e-08}] "
"['0.25 µl/min', '0.5 µl/min', '1 µL/min'] ","[{'q': 4.166666666666667e-09}, {'q': 8.333333333333333e-09}, {'q': 1.6666666666666667e-08}] "
"['1 µl/min', 'varied'] ","[{'q': 1.6666666666666667e-08}, 'N/A'] "
"['1 µL/min', '0.5 µL/min', '0.25 µL/min'] ","[{'q': 1.6666666666666667e-08}, {'q': 8.333333333333333e-09}, {'q': 4.166666666666667e-09}] "
"['0.5 μl/min', '0.25 μl/min'] ","[{'q': 8.333333333333333e-09}, {'q': 4.166666666666667e-09}] "
"['0.2 μL/min', '2 μL/min'] ","[{'q': 3.3333333333333333e-09}, {'q': 3.3333333333333333e-08}] "
"['3 mm/s', '10 mm/s'] ","[{'v': 0.003}, {'v': 0.01}] "
"'4 mm/s, 7 mm/s' ","[{'v': 0.004}, {'v': 0.007}] "
"['1 mm/sec', '12 mm/s'] ","[{'v': 0.001}, {'v': 0.012}] "
'increased' ,'N/A' 
'Flow rate of the continuous phase liquid (Qc)' ,'N/A' 
same as continuous phase ,'N/A' 
0.2 µl/min ,{'q': 3.33e-12} 
0.2 μL/min ,{'q': 3.33e-12} 
0.2 µl/min ,{'q': 3.33e-12} 
0.2 µL/min ,{'q': 3.33e-12} 
0.2 μL/min ,{'q': 3.33e-12} 
0.2 μl/min ,{'q': 3.33e-12} 
fixed ,'N/A' 
"['Qd/Qc = 0.2', 'Qd/Qc = 0.4', 'Qd/Qc = 0.8'] ",'N/A' 
"['4.5 mm/s', '7.3 mm/s', '18 mm/s'] ","[{'v': 0.0045}, {'v': 0.0073}, {'v': 0.018}] "
0.2μL/min ,{'q': 3.33e-12} 
50 ml/hr ,{'q': 1.388888888888889e-08} 
0 ,{'q': 0} 
28 ml/hr ,{'q': 7.777777777777778e-09} 
25 ml/hr ,{'q': 6.944444444444444e-09} 
constant airflow rate ,'N/A' 
fixed volumetric flow rate      ,N/A                  
28 ml/hr                        ,{'q': 7.77778e-9}    
"['50 ml/hr', '28 ml/hr']        ","[{'q': 1.38889e-8}, {'q': 7.77778e-9}] "
varying                         ,N/A                  
'v_c'                                       ,'N/A'                                    
'high flow rate'                            ,'N/A'                                    
'3.47 mm/s'                                 ,{'v': 0.00347}                           
"['0.83–3.47 mm/s', '3.47–30.0 mm/s']       ","[{'v': 0.00215}, {'v': 0.017235}]        "
"['0.83 mm/s', '3.47 mm/s', '10.0 mm/s', '20.0 mm/s'] ","[{'v': 0.00083}, {'v': 0.00347}, {'v': 0.01}, {'v': 0.02}] "
'0.5'                                       ,'N/A'                                    
"['0.83–3.47 mm/s', '0.83–3.47 mm/s', '3.47–30.0 mm/s', '0.83 mm/s'] ","[{'v': 0.00215}, {'v': 0.00215}, {'v': 0.017235}, {'v': 0.00083}]  "
'0.83 mm/s'                                 ,{'v': 0.00083}                           
'0.5'                                       ,'N/A'                                    
'3.47 mm/s'                                 ,{'v': 0.00347}                           
'0.25Qc'                                    ,'N/A'                                    
"'3.47 mm/s, 10 mm/s, 20 mm/s'               ","[{'v': 0.00347}, {'v': 0.01}, {'v': 0.02}] "
"'3.47 mm/s, 20 mm/s, 10 mm/s'               ","[{'v': 0.00347}, {'v': 0.02}, {'v': 0.01}] "
'increases'                                 ,'N/A'                                    
'v_d' ,'N/A' 
'0.28 mm/s' ,{'v': 0.00028} 
"['0.28 mm/s', '0.69 mm/s'] ","[{'v': 0.00028}, {'v': 0.00069}] "
"['0.69 mm/s', '0.28 mm/s', '5.0 mm/s', '10.0 mm/s'] ","[{'v': 0.00069}, {'v': 0.00028}, {'v': 0.005}, {'v': 0.01}] "
"['8.06 μL/h', '2.0 μL/h'] ","[{'q': 2.238888888888889e-09}, {'q': 5.555555555555556e-10}] "
'fixed' ,'N/A' 
'0.28 mm/s' ,{'v': 0.00028} 
'1.735 mm/s' ,{'v': 0.001735} 
'Ql' ,'N/A' 
'μQl' ,'N/A' 
"'1.735 mm/s, 5 mm/s, 10 mm/s' ","[{'v': 0.001735}, {'v': 0.005}, {'v': 0.01}] "
"'1.735 mm/s, 10 mm/s, 5 mm/s' ","[{'v': 0.001735}, {'v': 0.01}, {'v': 0.005}] "
"['0.2 ml h−1', '4 ml h−1'] ","[{'q': 5.555555555555556e-11}, {'q': 1.1111111111111112e-09}] "
'2 ml h−1' ,{'q': 5.555555555555556e-10} 
'0.05 m s−1' ,{'v': 0.05} 
"['0.01 m s−1', '0.05 m s−1'] ","[{'v': 0.01}, {'v': 0.05}] "
'0.05 m s−1' ,{'v': 0.05} 
'0.05 m s−1' ,{'v': 0.05} 
"['0.01 m s−1', '0.02 m s−1', '0.05 m s−1'] ","[{'v': 0.01}, {'v': 0.02}, {'v': 0.05}] "
'0.01 m s−1' ,{'v': 0.01} 
"['0.01 m s−1', '0.02 m s−1', '0.05 m s−1'] ","[{'v': 0.01}, {'v': 0.02}, {'v': 0.05}] "
"['0.01 m/s', '0.02 m/s', '0.05 m/s'] ","[{'v': 0.01}, {'v': 0.02}, {'v': 0.05}] "
'0.2 ml h−1' ,{'q': 5.56e-11} 
'0.04 ml h−1' ,{'q': 1.11e-11} 
'0.0005 m s−1' ,{'v': 0.0005} 
'0.0005 m s−1' ,{'v': 0.0005} 
"['0.00050 m s−1', '0.004 m s−1'] ","[{'v': 0.0005}, {'v': 0.004}] "
'droplet phase velocity' ,'N/A' 
"['a 0.04', 'b 0.08'] ",'N/A' 
"['0.0005 m s−1', '0.004 m s−1'] ","[{'v': 0.0005}, {'v': 0.004}] "
'0.0005 m s−1' ,{'v': 0.0005} 
'0.0005 m s−1' ,{'v': 0.0005} 
kg⋅s−1                                                   ,N/A                         
m3⋅s−1                                                   ,N/A                         
Qc                                                       ,N/A                         
2.78⋅10−11–2.78⋅10−8 m3/s                               ,{'q': 1.390001e-08}         
"['2.8⋅10−10 m3/s', '1.1⋅10−7 m3/s']                      ","[{'q': 2.8e-10}, {'q': 1.1e-07}] "
"['5.6⋅10−3 m/s', '4⋅10−2 m/s']                          ","[{'v': 0.0056}, {'v': 0.04}]"
2.8 ⋅ 10−4 m/s                                           ,{'v': 0.00028}              
2.3 ⋅ 10−2 m/s                                           ,{'v': 0.023}                
"['5.6⋅10−3 m/s', '4⋅10−2 m/s']                          ","[{'v': 0.0056}, {'v': 0.04}]"
4 ⋅ 10−2 m/s                                             ,{'v': 0.04}                 
Qc                                                       ,N/A                         
"['1.7 ⋅ 10−2 m/s', '2.8 ⋅ 10−2 m/s', '3.4 ⋅ 10−2 m/s', '3.4 ⋅ 10−2 m/s'] ","[{'v': 0.017}, {'v': 0.028}, {'v': 0.034}, {'v': 0.034}] "
'kg⋅s−1' ,'N/A' 
'm3⋅s−1' ,'N/A' 
'Superficial velocity of the dispersed phase m⋅s−1' ,'N/A' 
'Qd' ,'N/A' 
'2.78⋅10−11–2.78⋅10−8 m3/s' ,{'q': 1.39e-09} 
"['5.5⋅10−7 m3/s', '4.2⋅10−7 m3/s'] ","[{'q': 5.5e-07}, {'q': 4.2e-07}] "
"['5.65⋅10−3 m/s', '0.11 m/s'] ","[{'v': 0.00565}, {'v': 0.11}] "
'5.5 ⋅ 10−3 m/s' ,{'v': 0.0055} 
'0.11 m/s' ,{'v': 0.11} 
"['6⋅10−4 m/s', '3.4⋅10−2 m/s'] ","[{'v': 0.0006}, {'v': 0.034}] "
'5.6 ⋅ 10−3 m/s' ,{'v': 0.0056} 
'Qd' ,'N/A' 
'Qd' ,'N/A' 
"['1.7 ⋅ 10−3 m/s', '5.6 ⋅ 10−3 m/s', '8.5 ⋅ 10−3 m/s', '2.2 ⋅ 10−2 m/s'] ","[{'v': 0.0017}, {'v': 0.0056}, {'v': 0.0085}, {'v': 0.022}] "
'increased' ,'N/A' 
'0.1 ml/min'                                           ,{'q': 1.6666666666666667e-08}
'0.5 mL/min'                                           ,{'q': 8.333333333333333e-08}
'2 ml/min'                                             ,{'q': 3.333333333333333e-07}
'1 mL/h'                                               ,{'q': 2.7777777777777776e-10}
"['100 microliters per hour', '200 microliters per hour']","[{'q': 2.777777777777778e-11}, {'q': 5.555555555555556e-11}]"
'10 ml/h'                                              ,{'q': 2.7777777777777776e-09}
"['5 μl/min', '10 μl/min', '20 μl/min']                 ","[{'q': 8.333333333333333e-11}, {'q': 1.6666666666666667e-10}, {'q': 3.333333333333333e-10}]"
"['1 mL/h', '2 mL/h', '4 mL/h']                         ","[{'q': 2.7777777777777776e-10}, {'q': 5.555555555555556e-10}, {'q': 1.1111111111111111e-09}]"
"'0.5 mL/hr, 1.0 mL/hr, 2.0 mL/hr'                      ","[{'q': 1.3888888888888888e-10}, {'q': 2.7777777777777776e-10}, {'q': 5.555555555555556e-10}]"
'10 mL/h'                                              ,{'q': 2.7777777777777776e-09}
"['100 μL/min', '200 μL/min', '300 μL/min']             ","[{'q': 1.6666666666666667e-09}, {'q': 3.333333333333333e-09}, {'q': 5e-09}]"
"['1 ml/min', '2 ml/min']                               ","[{'q': 1.6666666666666667e-08}, {'q': 3.333333333333333e-08}]"
'150 µL/min'                                           ,{'q': 2.5e-09}               
'0.2 ml/min'                                           ,{'q': 3.333333333333333e-08} 
'0.01 ml/min' ,{'q': 1.6666666666666667e-10} 
"['1 mL/min', '2 mL/min'] ","[{'q': 1.6666666666666667e-08}, {'q': 3.3333333333333335e-08}] "
'1 ml/min' ,{'q': 1.6666666666666667e-08} 
'0.1 mL/h' ,{'q': 2.777777777777778e-11} 
"['10 microliters per hour', '20 microliters per hour'] ","[{'q': 2.777777777777778e-12}, {'q': 5.555555555555556e-12}] "
'5 ml/h' ,{'q': 1.388888888888889e-09} 
"['1 μl/min', '2 μl/min', '4 μl/min'] ","[{'q': 1.6666666666666667e-11}, {'q': 3.3333333333333335e-11}, {'q': 6.666666666666667e-11}] "
"['0.5 mL/h', '0.25 mL/h'] ","[{'q': 1.388888888888889e-10}, {'q': 6.944444444444445e-11}] "
'1 mL/h' ,{'q': 2.777777777777778e-10} 
'150 μL/min' ,{'q': 2.5e-08} 
"['0.5 ml/min', '1 ml/min'] ","[{'q': 8.333333333333333e-09}, {'q': 1.6666666666666667e-08}] "
'200 µL/min' ,{'q': 3.3333333333333335e-08} 
'0.1 ml/min' ,{'q': 1.6666666666666667e-09} 
'20 mL/h' ,{'q': 5.555555555555556e-09} 
'0.2 mL/h' ,{'q': 5.555555555555556e-10} 
"['0.025', '0.05', '0.1', '0.2'] ","[{'v': 0.025}, {'v': 0.05}, {'v': 0.1}, {'v': 0.2}] "
'increase with Q' ,'N/A' 
'0.002 m s−1' ,{'v': 0.002} 
"['0.018', '0.015'] ","[{'v': 0.018}, {'v': 0.015}] "
'0.002 m s−1' ,{'v': 0.002} 
,N/A                   
267 μL min−1          ,{'q': 4.45e-9}       
Ql/hwc                ,N/A                   
124 μL min−1          ,{'q': 2.067e-9}      
superficial velocity  ,N/A                   
573 μL min−1          ,{'q': 9.55e-9}       
Qc                    ,N/A                   
50 μL min-1           ,{'q': 8.333e-10}     
Q c                   ,N/A                   
_Q c_                 ,N/A                   
'' ,'N/A' 
'15 μL min−1' ,{'q': 2.5e-10} 
['changes flow rate affects formation period and collapse rate of the neck'] ,['N/A'] 
'Qg/hwc' ,'N/A' 
['r3D/h=0.71Ca-0.11'] ,['N/A'] 
'ratio of gas/liquid flow rates' ,'N/A' 
'Qd' ,'N/A' 
'Q d' ,'N/A' 
'_Q d_' ,'N/A' 
"['100 µL·min–1', '180 µL·min–1', '260 µL·min–1'] ","[{'q': 2.78e-8}, {'q': 5.00e-8}, {'q': 7.22e-8}] "
'260 µL·min–1'                            ,{'q': 7.22e-8}                   
various                                   ,'N/A'                             
"['100 µL·min–1', '180 µL·min–1', '260 µL·min–1'] ","[{'q': 2.78e-8}, {'q': 5.00e-8}, {'q': 7.22e-8}] "
'260 µL·min–1'                            ,{'q': 7.22e-8}                   
"['100 µL·min–1', '260 µL·min–1']          ","[{'q': 2.78e-8}, {'q': 7.22e-8}]  "
increased ,'N/A' 
"['100 μL·min–1', '180 μL·min–1', '260 μL·min–1'] ","[{'q': 0.0000015}, {'q': 0.000003}, {'q': 0.000004333333333333333}] "
260 μL·min–1 ,{'q': 0.000004333333333333333} 
Q_L ,'N/A' 
Q G ,'N/A' 
different ,'N/A' 
"['100 μL·min–1', '180 μL·min–1', '260 μL·min–1'] ","[{'q': 0.0000015}, {'q': 0.000003}, {'q': 0.000004333333333333333}] "
260 μL·min–1 ,{'q': 0.000004333333333333333} 
"['180 μL·min–1', '260 μL·min–1', '100 μL·min–1'] ","[{'q': 0.000003}, {'q': 0.000004333333333333333}, {'q': 0.0000016666666666666668}] "
'Q1' ,'N/A' 
'_Q_ 2/ _Q_ 1=0.5' ,'N/A' 
'Q1 (m3 s−1)' ,'N/A' 
'm3 s−1' ,'N/A' 
'Q2' ,'N/A' 
'_Q_ 2/ _Q_ 1=0.5' ,'N/A' 
'Q2 (m3 s−1)' ,'N/A' 
'm3 s−1' ,'N/A' 
"['1.06±0.05', '0.99±0.05', '1.83±0.20', '2.52±0.20', '2.52±0.20', '3.03±0.20', '2.81±0.35', '2.97±0.20'] ","[{'q': 1.06}, {'q': 0.99}, {'q': 1.83}, {'q': 2.52}, {'q': 2.52}, {'q': 3.03}, {'q': 2.81}, {'q': 2.97}] "
"['15 μL/min', '30 μL/min', '9.6 μL/min', '19.2 μL/min'] ","[{'q': 2.5e-10}, {'q': 5e-10}, {'q': 1.6e-10}, {'q': 3.2e-10}] "
"['30 μL/min', '19.2 μL/min'] ","[{'q': 5e-10}, {'q': 3.2e-10}] "
"['30 μL/min', '19.2 μL/min'] ","[{'q': 5e-10}, {'q': 3.2e-10}] "
"['30 μL/min', '15 μL/min'] ","[{'q': 5e-10}, {'q': 2.5e-10}] "
"['0.02–0.06', '0.3-0.9'] ","[{'v': 0.04}, {'v': 0.6}] "
"['30 μL/min', '19.2 μL/min'] ","[{'q': 5e-10}, {'q': 3.2e-10}] "
higher ,'N/A' 
"low relative velocity, high relative velocity ",'N/A' 
"['0.8', '0.5', '0.2', '0.8', '0.5', '0.2'] ","[{'v': 0.8}, {'v': 0.5}, {'v': 0.2}, {'v': 0.8}, {'v': 0.5}, {'v': 0.2}] "
"['0.8', '0.5', '0.2'] ","[{'v': 0.8}, {'v': 0.5}, {'v': 0.2}] "
'high' ,'N/A' 
'0.2' ,{'v': 0.2} 
'relative velocity' ,'N/A' 
'lower relative velocity' ,'N/A' 
'important' ,'N/A' 
large flow rate ratio of continuous and dispersed phase ,N/A 
lower continuous phase rate ,N/A 
"['500 μl/min', '1600 μl/min'] ","[{'q': 8.33e-09}, {'q': 2.67e-08}] "
0.1449 m s^-1 ,{'v': 0.1449} 
lower flow rate ratio compared to dispersed phase ,N/A 
1–2000 ml min−1 ,{'q': 1.67e-03} 
"['100 μl/min', '1000 μl/min'] ","[{'q': 1.67e-09}, {'q': 1.67e-08}] "
